,potential,iteration,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,temperatures
199,0.0,4189,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
200,0.5,4991,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
201,0.0,3981,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
202,0.0,1291,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
203,0.0,1322,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
204,0.0,453,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
205,0.0,4289,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
206,0.5,4991,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
207,0.5,4991,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
208,0.0,1187,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
209,0.4375,4991,5000,31,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
210,0.5,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
211,0.4375,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
212,0.0,1154,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
213,0.0,3881,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
214,0.4375,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
215,0.5,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
216,0.5,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
217,0.0,3631,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
218,0.5,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
219,0.0,4930,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
220,0.0,1435,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
221,0.0,1044,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
222,0.0,4040,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
223,0.0,285,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
224,0.0,1163,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
225,0.0,465,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
226,0.5,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
227,0.0,1591,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
228,0.46875,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
229,0.375,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
230,0.0,1558,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
231,0.5,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
232,0.0,425,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
233,0.5,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
234,0.0,605,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
235,0.0,2673,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
236,0.25,4968,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
237,0.0,4216,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
238,0.0,4580,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
239,0.0,745,5000,36,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
240,0.0,802,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
241,0.0,2739,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
242,0.0,4621,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
243,0.0,1350,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
244,0.25,4961,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
245,0.0,3731,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
246,0.0,817,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
247,0.5,4961,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
248,0.0,1720,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
249,0.0,2207,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
250,0.0,4402,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
251,0.0,1763,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
252,0.0,3896,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
253,0.5,4961,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
254,0.375,4961,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
255,0.0,2409,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
256,0.0,1961,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
257,0.0,1710,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
258,0.25,4961,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
259,0.4375,4961,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
260,0.0,3090,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
261,0.0,3526,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
262,0.0,1091,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
263,0.0,981,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
264,0.0,4486,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
265,0.0,1886,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
266,0.0,3605,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
267,0.0,788,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
268,0.0,287,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
269,0.375,4961,5000,41,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
270,0.0,476,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
271,0.5,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
272,0.5,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
273,0.0,1352,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
274,0.0,4889,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
275,0.46875,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
276,0.46875,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
277,0.0,4289,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
278,0.0,1732,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
279,0.0,2750,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
280,0.4375,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
281,0.0,1361,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
282,0.5,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
283,0.0,2529,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
284,0.5,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
285,0.5,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
286,0.5,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
287,0.5,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
288,0.0,4504,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
289,0.0,1327,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
290,0.0,2860,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
291,0.0,1214,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
292,0.0,496,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
293,0.5,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
294,0.375,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
295,0.5,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
296,0.0,3132,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
297,0.0,1537,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
298,0.5,4968,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
299,0.0,2201,5000,46,['const'],15,5,0.06,7,"['gaussian', 1]","[0.1, 1.1, 2.1, 3.1, 4.1000000000000005, 5.1000000000000005, 6.1000000000000005]"
